Instante de tiempo,Total de clientes que ingresaron,Clientes en cola de espera,Clientes siendo atendidos,Clientes ya atendidos,Clientes NO atendidos
8703,52,0,5,47,0
8704,52,0,5,47,0
8705,52,0,5,47,0
8706,52,0,5,47,0
8707,52,0,5,47,0
8708,52,0,5,47,0
8709,52,0,5,47,0
8710,52,0,5,47,0
8711,52,0,5,47,0
8712,52,0,5,47,0
8713,52,0,5,47,0
8714,52,0,5,47,0
8715,52,0,5,47,0
8716,52,0,5,47,0
8717,52,0,5,47,0
8718,52,0,5,47,0
8719,52,0,5,47,0
8720,52,0,5,47,0
8721,52,0,5,47,0
8722,52,0,5,47,0
8723,52,0,5,47,0
8724,52,0,5,47,0
8725,52,0,5,47,0
8726,52,0,5,47,0
8727,53,0,6,47,0
8728,53,0,6,47,0
8729,53,0,6,47,0
8730,53,0,6,47,0
8731,53,0,6,47,0
8732,53,0,6,47,0
8733,53,0,6,47,0
8734,53,0,6,47,0
8735,53,0,6,47,0
8736,53,0,6,47,0
8737,53,0,6,47,0
8738,53,0,5,48,0
8739,53,0,5,48,0
8740,53,0,5,48,0
8741,53,0,5,48,0
8742,53,0,5,48,0
8743,53,0,5,48,0
8744,53,0,5,48,0
8745,53,0,5,48,0
8746,53,0,5,48,0
8747,53,0,5,48,0
8748,53,0,5,48,0
8749,53,0,5,48,0
8750,53,0,5,48,0
8751,53,0,5,48,0
8752,53,0,5,48,0
8753,53,0,5,48,0
8754,53,0,5,48,0
8755,53,0,5,48,0
8756,53,0,5,48,0
8757,53,0,5,48,0
8758,53,0,5,48,0
8759,53,0,5,48,0
8760,53,0,5,48,0
8761,53,0,5,48,0
8762,53,0,5,48,0
8763,53,0,5,48,0
8764,53,0,5,48,0
8765,53,0,5,48,0
8766,53,0,5,48,0
8767,53,0,5,48,0
8768,53,0,5,48,0
8769,53,0,5,48,0
8770,53,0,5,48,0
8771,53,0,5,48,0
8772,53,0,5,48,0
8773,53,0,5,48,0
8774,53,0,5,48,0
8775,53,0,5,48,0
8776,53,0,5,48,0
8777,53,0,5,48,0
8778,53,0,5,48,0
8779,53,0,5,48,0
8780,53,0,5,48,0
8781,53,0,5,48,0
8782,53,0,5,48,0
8783,53,0,5,48,0
8784,53,0,5,48,0
8785,53,0,5,48,0
8786,53,0,5,48,0
8787,53,0,5,48,0
8788,53,0,5,48,0
8789,53,0,5,48,0
8790,53,0,5,48,0
8791,53,0,5,48,0
8792,53,0,5,48,0
8793,53,0,5,48,0
8794,53,0,5,48,0
8795,53,0,5,48,0
8796,53,0,5,48,0
8797,53,0,5,48,0
8798,53,0,5,48,0
8799,53,0,5,48,0
8800,53,0,5,48,0
8801,53,0,5,48,0
8802,53,0,5,48,0
8803,53,0,5,48,0
8804,53,0,5,48,0
8805,53,0,5,48,0
8806,53,0,5,48,0
8807,53,0,5,48,0
8808,53,0,5,48,0
8809,53,0,5,48,0
8810,53,0,5,48,0
8811,53,0,5,48,0
8812,53,0,5,48,0
8813,53,0,5,48,0
8814,53,0,5,48,0
8815,53,0,5,48,0
8816,53,0,5,48,0
8817,53,0,5,48,0
8818,53,0,5,48,0
8819,53,0,5,48,0
8820,53,0,5,48,0
8821,53,0,5,48,0
8822,53,0,5,48,0
8823,53,0,5,48,0
8824,53,0,5,48,0
8825,53,0,5,48,0
8826,53,0,5,48,0
8827,53,0,5,48,0
8828,53,0,5,48,0
8829,53,0,5,48,0
8830,53,0,5,48,0
8831,53,0,5,48,0
8832,53,0,5,48,0
8833,53,0,5,48,0
8834,53,0,5,48,0
8835,53,0,5,48,0
8836,53,0,5,48,0
8837,53,0,5,48,0
8838,53,0,5,48,0
8839,53,0,5,48,0
8840,53,0,5,48,0
8841,53,0,5,48,0
8842,53,0,5,48,0
8843,53,0,5,48,0
8844,53,0,5,48,0
8845,53,0,5,48,0
8846,53,0,5,48,0
8847,53,0,5,48,0
8848,53,0,5,48,0
8849,53,0,5,48,0
8850,53,0,5,48,0
8851,53,0,5,48,0
8852,53,0,5,48,0
8853,53,0,5,48,0
8854,53,0,5,48,0
8855,53,0,5,48,0
8856,53,0,5,48,0
8857,53,0,5,48,0
8858,53,0,5,48,0
8859,53,0,5,48,0
8860,53,0,5,48,0
8861,53,0,5,48,0
8862,53,0,5,48,0
8863,53,0,5,48,0
8864,53,0,5,48,0
8865,53,0,5,48,0
8866,53,0,5,48,0
8867,53,0,5,48,0
8868,53,0,5,48,0
8869,53,0,5,48,0
8870,53,0,5,48,0
8871,53,0,5,48,0
8872,53,0,5,48,0
8873,53,0,5,48,0
8874,53,0,5,48,0
8875,53,0,5,48,0
8876,53,0,5,48,0
8877,53,0,5,48,0
8878,53,0,5,48,0
8879,53,0,5,48,0
8880,53,0,5,48,0
8881,53,0,5,48,0
8882,53,0,5,48,0
8883,53,0,5,48,0
8884,53,0,5,48,0
8885,53,0,5,48,0
8886,53,0,5,48,0
8887,53,0,5,48,0
8888,53,0,5,48,0
8889,53,0,5,48,0
8890,53,0,5,48,0
8891,53,0,5,48,0
8892,53,0,5,48,0
8893,53,0,5,48,0
8894,53,0,5,48,0
8895,53,0,5,48,0
8896,53,0,5,48,0
8897,53,0,5,48,0
8898,53,0,5,48,0
8899,53,0,5,48,0
8900,53,0,5,48,0
8901,53,0,5,48,0
8902,53,0,5,48,0
8903,53,0,5,48,0
8904,53,0,5,48,0
8905,53,0,5,48,0
8906,53,0,5,48,0
8907,53,0,5,48,0
8908,53,0,5,48,0
8909,53,0,5,48,0
8910,53,0,5,48,0
8911,53,0,5,48,0
8912,53,0,5,48,0
8913,53,0,5,48,0
8914,53,0,5,48,0
8915,53,0,5,48,0
8916,53,0,5,48,0
8917,53,0,5,48,0
8918,53,0,5,48,0
8919,53,0,5,48,0
8920,53,0,5,48,0
8921,53,0,5,48,0
8922,53,0,5,48,0
8923,53,0,5,48,0
8924,53,0,5,48,0
8925,53,0,5,48,0
8926,53,0,5,48,0
8927,53,0,5,48,0
8928,53,0,5,48,0
8929,53,0,5,48,0
8930,53,0,5,48,0
8931,53,0,5,48,0
8932,53,0,5,48,0
8933,53,0,5,48,0
8934,53,0,5,48,0
8935,53,0,5,48,0
8936,53,0,5,48,0
8937,53,0,5,48,0
8938,53,0,5,48,0
8939,53,0,5,48,0
8940,53,0,5,48,0
8941,53,0,5,48,0
8942,53,0,5,48,0
8943,53,0,5,48,0
8944,53,0,5,48,0
8945,53,0,5,48,0
8946,53,0,5,48,0
8947,53,0,5,48,0
8948,53,0,5,48,0
8949,53,0,5,48,0
8950,53,0,5,48,0
8951,53,0,5,48,0
8952,53,0,5,48,0
8953,53,0,5,48,0
8954,53,0,5,48,0
8955,53,0,5,48,0
8956,53,0,5,48,0
8957,53,0,5,48,0
8958,53,0,5,48,0
8959,53,0,5,48,0
8960,53,0,5,48,0
8961,53,0,5,48,0
8962,54,0,6,48,0
8963,54,0,6,48,0
8964,54,0,6,48,0
8965,54,0,6,48,0
8966,54,0,6,48,0
8967,54,0,6,48,0
8968,54,0,6,48,0
8969,54,0,6,48,0
8970,54,0,6,48,0
8971,54,0,6,48,0
8972,54,0,6,48,0
8973,54,0,6,48,0
8974,54,0,6,48,0
8975,54,0,6,48,0
8976,54,0,6,48,0
8977,54,0,6,48,0
8978,54,0,6,48,0
8979,54,0,6,48,0
8980,54,0,6,48,0
8981,54,0,6,48,0
8982,54,0,6,48,0
8983,54,0,6,48,0
8984,54,0,6,48,0
8985,54,0,6,48,0
8986,54,0,6,48,0
8987,54,0,6,48,0
8988,54,0,6,48,0
8989,54,0,6,48,0
8990,54,0,6,48,0
8991,54,0,6,48,0
8992,54,0,6,48,0
8993,54,0,6,48,0
8994,54,0,6,48,0
8995,54,0,6,48,0
8996,54,0,6,48,0
8997,54,0,6,48,0
8998,54,0,6,48,0
8999,54,0,6,48,0
9000,54,0,6,48,0
9001,54,0,6,48,0
9002,54,0,6,48,0
9003,54,0,6,48,0
9004,54,0,6,48,0
9005,54,0,6,48,0
9006,54,0,6,48,0
9007,54,0,6,48,0
9008,54,0,6,48,0
9009,54,0,6,48,0
9010,54,0,6,48,0
9011,54,0,6,48,0
9012,54,0,6,48,0
9013,54,0,6,48,0
9014,54,0,6,48,0
9015,54,0,6,48,0
9016,54,0,6,48,0
9017,54,0,6,48,0
9018,54,0,6,48,0
9019,54,0,5,49,0
9020,54,0,5,49,0
9021,54,0,5,49,0
9022,54,0,5,49,0
9023,54,0,5,49,0
9024,55,0,6,49,0
9025,55,0,6,49,0
9026,55,0,6,49,0
9027,55,0,6,49,0
9028,55,0,6,49,0
9029,55,0,6,49,0
9030,55,0,6,49,0
9031,55,0,6,49,0
9032,55,0,6,49,0
9033,55,0,6,49,0
9034,55,0,6,49,0
9035,55,0,6,49,0
9036,55,0,6,49,0
9037,55,0,6,49,0
9038,55,0,6,49,0
9039,55,0,6,49,0
9040,55,0,6,49,0
9041,55,0,6,49,0
9042,55,0,6,49,0
9043,55,0,6,49,0
9044,55,0,6,49,0
9045,55,0,6,49,0
9046,55,0,6,49,0
9047,55,0,6,49,0
9048,55,0,6,49,0
9049,55,0,6,49,0
9050,55,0,6,49,0
9051,55,0,6,49,0
9052,55,0,6,49,0
9053,55,0,6,49,0
9054,55,0,6,49,0
9055,55,0,6,49,0
9056,55,0,6,49,0
9057,55,0,6,49,0
9058,55,0,6,49,0
9059,55,0,6,49,0
9060,55,0,6,49,0
9061,55,0,6,49,0
9062,55,0,6,49,0
9063,55,0,6,49,0
9064,55,0,6,49,0
9065,55,0,6,49,0
9066,55,0,6,49,0
9067,55,0,6,49,0
9068,55,0,6,49,0
9069,55,0,6,49,0
9070,55,0,6,49,0
9071,55,0,6,49,0
9072,55,0,6,49,0
9073,55,0,6,49,0
9074,55,0,6,49,0
9075,55,0,6,49,0
9076,55,0,6,49,0
9077,55,0,6,49,0
9078,55,0,6,49,0
9079,55,0,5,50,0
9080,55,0,5,50,0
9081,55,0,5,50,0
9082,55,0,5,50,0
9083,55,0,5,50,0
9084,55,0,5,50,0
9085,55,0,5,50,0
9086,55,0,5,50,0
9087,55,0,5,50,0
9088,55,0,5,50,0
9089,55,0,5,50,0
9090,55,0,5,50,0
9091,55,0,5,50,0
9092,55,0,5,50,0
9093,55,0,5,50,0
9094,55,0,5,50,0
9095,55,0,5,50,0
9096,55,0,5,50,0
9097,55,0,5,50,0
9098,55,0,5,50,0
9099,55,0,5,50,0
9100,55,0,5,50,0
9101,55,0,5,50,0
9102,55,0,5,50,0
9103,55,0,5,50,0
9104,55,0,5,50,0
9105,55,0,5,50,0
9106,55,0,5,50,0
9107,55,0,5,50,0
9108,55,0,5,50,0
9109,55,0,5,50,0
9110,55,0,5,50,0
9111,55,0,5,50,0
9112,55,0,5,50,0
9113,55,0,5,50,0
9114,55,0,5,50,0
9115,55,0,5,50,0
9116,55,0,5,50,0
9117,55,0,5,50,0
9118,55,0,5,50,0
9119,55,0,5,50,0
9120,55,0,5,50,0
9121,55,0,5,50,0
9122,55,0,5,50,0
9123,55,0,5,50,0
9124,55,0,5,50,0
9125,55,0,5,50,0
9126,55,0,5,50,0
9127,55,0,5,50,0
9128,55,0,5,50,0
9129,55,0,5,50,0
9130,55,0,5,50,0
9131,55,0,5,50,0
9132,55,0,5,50,0
9133,55,0,5,50,0
9134,55,0,5,50,0
9135,55,0,5,50,0
9136,55,0,5,50,0
9137,55,0,5,50,0
9138,55,0,5,50,0
9139,55,0,4,51,0
9140,55,0,4,51,0
9141,55,0,4,51,0
9142,55,0,4,51,0
9143,55,0,4,51,0
9144,55,0,4,51,0
9145,55,0,4,51,0
9146,55,0,4,51,0
9147,55,0,4,51,0
9148,55,0,4,51,0
9149,55,0,4,51,0
9150,55,0,4,51,0
9151,55,0,4,51,0
9152,55,0,4,51,0
9153,55,0,4,51,0
9154,55,0,4,51,0
9155,55,0,4,51,0
9156,55,0,4,51,0
9157,55,0,4,51,0
9158,55,0,4,51,0
9159,55,0,4,51,0
9160,55,0,4,51,0
9161,55,0,4,51,0
9162,55,0,4,51,0
9163,55,0,4,51,0
9164,55,0,4,51,0
9165,55,0,4,51,0
9166,55,0,4,51,0
9167,55,0,4,51,0
9168,55,0,4,51,0
9169,55,0,4,51,0
9170,55,0,4,51,0
9171,55,0,4,51,0
9172,55,0,4,51,0
9173,55,0,4,51,0
9174,55,0,4,51,0
9175,55,0,4,51,0
9176,55,0,4,51,0
9177,55,0,4,51,0
9178,55,0,4,51,0
9179,55,0,4,51,0
9180,55,0,4,51,0
9181,55,0,4,51,0
9182,55,0,4,51,0
9183,55,0,4,51,0
9184,55,0,4,51,0
9185,55,0,4,51,0
9186,55,0,4,51,0
9187,55,0,4,51,0
9188,55,0,4,51,0
9189,55,0,4,51,0
9190,55,0,4,51,0
9191,55,0,4,51,0
9192,55,0,4,51,0
9193,55,0,4,51,0
9194,55,0,4,51,0
9195,55,0,4,51,0
9196,55,0,4,51,0
9197,55,0,4,51,0
9198,55,0,4,51,0
9199,55,0,4,51,0
9200,55,0,4,51,0
9201,55,0,4,51,0
9202,55,0,4,51,0
9203,55,0,4,51,0
9204,55,0,4,51,0
9205,55,0,4,51,0
9206,55,0,4,51,0
9207,55,0,4,51,0
9208,55,0,4,51,0
9209,55,0,4,51,0
9210,55,0,4,51,0
9211,55,0,4,51,0
9212,55,0,4,51,0
9213,55,0,4,51,0
9214,55,0,4,51,0
9215,55,0,4,51,0
9216,55,0,4,51,0
9217,55,0,4,51,0
9218,55,0,4,51,0
9219,55,0,4,51,0
9220,55,0,4,51,0
9221,55,0,4,51,0
9222,55,0,4,51,0
9223,55,0,4,51,0
9224,55,0,4,51,0
9225,55,0,4,51,0
9226,55,0,4,51,0
9227,55,0,4,51,0
9228,55,0,4,51,0
9229,55,0,4,51,0
9230,55,0,4,51,0
9231,55,0,4,51,0
9232,55,0,4,51,0
9233,55,0,4,51,0
9234,55,0,4,51,0
9235,55,0,4,51,0
9236,55,0,4,51,0
9237,55,0,4,51,0
9238,55,0,4,51,0
9239,55,0,4,51,0
9240,55,0,4,51,0
9241,55,0,4,51,0
9242,55,0,4,51,0
9243,55,0,4,51,0
9244,55,0,4,51,0
9245,55,0,4,51,0
9246,55,0,4,51,0
9247,55,0,4,51,0
9248,55,0,4,51,0
9249,55,0,4,51,0
9250,55,0,4,51,0
9251,55,0,4,51,0
9252,55,0,4,51,0
9253,55,0,4,51,0
9254,55,0,3,52,0
9255,55,0,3,52,0
9256,55,0,3,52,0
9257,55,0,3,52,0
9258,55,0,3,52,0
9259,55,0,3,52,0
9260,55,0,3,52,0
9261,55,0,3,52,0
9262,55,0,3,52,0
9263,55,0,3,52,0
9264,55,0,3,52,0
9265,55,0,3,52,0
9266,55,0,3,52,0
9267,55,0,3,52,0
9268,55,0,3,52,0
9269,55,0,3,52,0
9270,55,0,3,52,0
9271,55,0,3,52,0
9272,55,0,3,52,0
9273,55,0,3,52,0
9274,55,0,3,52,0
9275,55,0,3,52,0
9276,55,0,3,52,0
9277,55,0,3,52,0
9278,55,0,3,52,0
9279,55,0,3,52,0
9280,55,0,3,52,0
9281,55,0,3,52,0
9282,55,0,3,52,0
9283,55,0,3,52,0
9284,55,0,3,52,0
9285,55,0,3,52,0
9286,55,0,3,52,0
9287,55,0,3,52,0
9288,55,0,3,52,0
9289,55,0,3,52,0
9290,55,0,3,52,0
9291,55,0,3,52,0
9292,55,0,3,52,0
9293,55,0,3,52,0
9294,55,0,3,52,0
9295,55,0,3,52,0
9296,55,0,3,52,0
9297,55,0,3,52,0
9298,55,0,3,52,0
9299,55,0,3,52,0
9300,55,0,3,52,0
9301,55,0,3,52,0
9302,55,0,3,52,0
9303,55,0,3,52,0
9304,55,0,3,52,0
9305,55,0,3,52,0
9306,55,0,3,52,0
9307,55,0,3,52,0
9308,55,0,3,52,0
9309,55,0,3,52,0
9310,55,0,3,52,0
9311,55,0,3,52,0
9312,55,0,3,52,0
9313,55,0,3,52,0
9314,55,0,3,52,0
9315,55,0,3,52,0
9316,55,0,3,52,0
9317,55,0,3,52,0
9318,55,0,3,52,0
9319,55,0,3,52,0
9320,55,0,3,52,0
9321,55,0,3,52,0
9322,55,0,3,52,0
9323,55,0,3,52,0
9324,55,0,3,52,0
9325,55,0,3,52,0
9326,55,0,3,52,0
9327,55,0,3,52,0
9328,55,0,3,52,0
9329,55,0,3,52,0
9330,55,0,3,52,0
9331,55,0,3,52,0
9332,55,0,3,52,0
9333,55,0,3,52,0
9334,55,0,3,52,0
9335,55,0,3,52,0
9336,55,0,3,52,0
9337,55,0,3,52,0
9338,55,0,3,52,0
9339,55,0,3,52,0
9340,55,0,3,52,0
9341,55,0,3,52,0
9342,55,0,3,52,0
9343,55,0,3,52,0
9344,55,0,3,52,0
9345,55,0,3,52,0
9346,55,0,3,52,0
9347,55,0,3,52,0
9348,55,0,3,52,0
9349,55,0,3,52,0
9350,55,0,3,52,0
9351,55,0,3,52,0
9352,55,0,3,52,0
9353,55,0,3,52,0
9354,55,0,3,52,0
9355,55,0,3,52,0
9356,55,0,3,52,0
9357,55,0,3,52,0
9358,55,0,3,52,0
9359,55,0,3,52,0
9360,55,0,3,52,0
9361,55,0,3,52,0
9362,55,0,3,52,0
9363,55,0,3,52,0
9364,55,0,3,52,0
9365,55,0,3,52,0
9366,55,0,3,52,0
9367,55,0,3,52,0
9368,55,0,3,52,0
9369,55,0,3,52,0
9370,55,0,3,52,0
9371,55,0,3,52,0
9372,55,0,3,52,0
9373,55,0,3,52,0
9374,55,0,3,52,0
9375,55,0,3,52,0
9376,55,0,3,52,0
9377,55,0,3,52,0
9378,55,0,3,52,0
9379,55,0,3,52,0
9380,55,0,3,52,0
9381,55,0,3,52,0
9382,55,0,3,52,0
9383,55,0,3,52,0
9384,55,0,3,52,0
9385,55,0,3,52,0
9386,55,0,3,52,0
9387,55,0,3,52,0
9388,55,0,3,52,0
9389,55,0,3,52,0
9390,55,0,3,52,0
9391,55,0,3,52,0
9392,55,0,3,52,0
9393,55,0,3,52,0
9394,55,0,3,52,0
9395,55,0,3,52,0
9396,55,0,3,52,0
9397,55,0,3,52,0
9398,55,0,3,52,0
9399,55,0,3,52,0
9400,55,0,3,52,0
9401,55,0,3,52,0
9402,55,0,3,52,0
9403,55,0,3,52,0
9404,55,0,3,52,0
9405,55,0,3,52,0
9406,55,0,3,52,0
9407,55,0,3,52,0
9408,55,0,3,52,0
9409,55,0,3,52,0
9410,55,0,3,52,0
9411,55,0,3,52,0
9412,55,0,3,52,0
9413,55,0,3,52,0
9414,55,0,3,52,0
9415,55,0,3,52,0
9416,55,0,3,52,0
9417,55,0,3,52,0
9418,55,0,3,52,0
9419,55,0,3,52,0
9420,55,0,3,52,0
9421,55,0,3,52,0
9422,55,0,3,52,0
9423,55,0,3,52,0
9424,56,0,4,52,0
9425,56,0,4,52,0
9426,56,0,4,52,0
9427,56,0,4,52,0
9428,56,0,4,52,0
9429,56,0,4,52,0
9430,56,0,4,52,0
9431,56,0,4,52,0
9432,57,0,5,52,0
9433,57,0,5,52,0
9434,57,0,5,52,0
9435,57,0,5,52,0
9436,57,0,5,52,0
9437,57,0,5,52,0
9438,57,0,5,52,0
9439,57,0,5,52,0
9440,57,0,5,52,0
9441,57,0,5,52,0
9442,57,0,5,52,0
9443,57,0,5,52,0
9444,57,0,5,52,0
9445,57,0,5,52,0
9446,57,0,5,52,0
9447,57,0,5,52,0
9448,57,0,5,52,0
9449,57,0,5,52,0
9450,57,0,5,52,0
9451,57,0,5,52,0
9452,57,0,5,52,0
9453,57,0,5,52,0
9454,57,0,5,52,0
9455,57,0,5,52,0
9456,57,0,5,52,0
9457,57,0,5,52,0
9458,57,0,5,52,0
9459,57,0,5,52,0
9460,57,0,5,52,0
9461,57,0,5,52,0
9462,57,0,5,52,0
9463,57,0,5,52,0
9464,57,0,5,52,0
9465,57,0,5,52,0
9466,57,0,5,52,0
9467,57,0,5,52,0
9468,57,0,5,52,0
9469,57,0,5,52,0
9470,57,0,5,52,0
9471,57,0,5,52,0
9472,57,0,5,52,0
9473,57,0,5,52,0
9474,57,0,5,52,0
9475,57,0,5,52,0
9476,57,0,5,52,0
9477,57,0,5,52,0
9478,57,0,5,52,0
9479,57,0,5,52,0
9480,57,0,5,52,0
9481,57,0,5,52,0
9482,57,0,5,52,0
9483,57,0,5,52,0
9484,57,0,5,52,0
9485,57,0,5,52,0
9486,57,0,5,52,0
9487,57,0,5,52,0
9488,57,0,5,52,0
9489,57,0,5,52,0
9490,57,0,5,52,0
9491,57,0,5,52,0
9492,57,0,5,52,0
9493,57,0,5,52,0
9494,57,0,5,52,0
9495,57,0,5,52,0
9496,57,0,5,52,0
9497,57,0,5,52,0
9498,57,0,5,52,0
9499,57,0,5,52,0
9500,57,0,5,52,0
9501,57,0,5,52,0
9502,57,0,5,52,0
9503,57,0,4,53,0
9504,57,0,4,53,0
9505,57,0,4,53,0
9506,57,0,4,53,0
9507,57,0,4,53,0
9508,57,0,4,53,0
9509,57,0,4,53,0
9510,57,0,4,53,0
9511,57,0,4,53,0
9512,57,0,4,53,0
9513,57,0,4,53,0
9514,57,0,4,53,0
9515,57,0,4,53,0
9516,57,0,4,53,0
9517,57,0,4,53,0
9518,57,0,4,53,0
9519,57,0,4,53,0
9520,57,0,4,53,0
9521,57,0,4,53,0
9522,57,0,4,53,0
9523,57,0,4,53,0
9524,57,0,4,53,0
9525,57,0,4,53,0
9526,57,0,4,53,0
9527,57,0,4,53,0
9528,57,0,4,53,0
9529,57,0,4,53,0
9530,57,0,4,53,0
9531,57,0,4,53,0
9532,57,0,4,53,0
9533,57,0,4,53,0
9534,57,0,4,53,0
9535,57,0,4,53,0
9536,57,0,4,53,0
9537,57,0,4,53,0
9538,57,0,4,53,0
9539,57,0,4,53,0
9540,57,0,4,53,0
9541,57,0,4,53,0
9542,57,0,4,53,0
9543,57,0,4,53,0
9544,57,0,4,53,0
9545,57,0,4,53,0
9546,57,0,4,53,0
9547,57,0,4,53,0
9548,57,0,4,53,0
9549,57,0,4,53,0
9550,57,0,4,53,0
9551,57,0,4,53,0
9552,57,0,4,53,0
9553,57,0,4,53,0
9554,57,0,4,53,0
9555,57,0,4,53,0
9556,57,0,4,53,0
9557,57,0,4,53,0
9558,57,0,4,53,0
9559,57,0,4,53,0
9560,57,0,4,53,0
9561,57,0,4,53,0
9562,57,0,4,53,0
9563,57,0,4,53,0
9564,57,0,4,53,0
9565,57,0,4,53,0
9566,57,0,4,53,0
9567,57,0,4,53,0
9568,57,0,4,53,0
9569,57,0,4,53,0
9570,57,0,4,53,0
9571,57,0,4,53,0
9572,57,0,4,53,0
9573,57,0,4,53,0
9574,57,0,4,53,0
9575,57,0,4,53,0
9576,57,0,4,53,0
9577,57,0,4,53,0
9578,57,0,4,53,0
9579,57,0,4,53,0
9580,57,0,4,53,0
9581,57,0,4,53,0
9582,57,0,4,53,0
9583,57,0,4,53,0
9584,57,0,4,53,0
9585,57,0,4,53,0
9586,57,0,4,53,0
9587,57,0,4,53,0
9588,57,0,4,53,0
9589,57,0,4,53,0
9590,57,0,4,53,0
9591,57,0,4,53,0
9592,57,0,4,53,0
9593,57,0,4,53,0
9594,57,0,4,53,0
9595,57,0,4,53,0
9596,57,0,4,53,0
9597,57,0,4,53,0
9598,57,0,4,53,0
9599,57,0,4,53,0
9600,57,0,4,53,0
9601,57,0,4,53,0
9602,57,0,4,53,0
9603,57,0,4,53,0
9604,57,0,4,53,0
9605,57,0,4,53,0
9606,57,0,4,53,0
9607,57,0,4,53,0
9608,57,0,4,53,0
9609,57,0,4,53,0
9610,57,0,4,53,0
9611,57,0,4,53,0
9612,57,0,4,53,0
9613,57,0,4,53,0
9614,57,0,4,53,0
9615,57,0,4,53,0
9616,57,0,4,53,0
9617,57,0,4,53,0
9618,57,0,4,53,0
9619,57,0,4,53,0
9620,57,0,4,53,0
9621,57,0,4,53,0
9622,57,0,4,53,0
9623,57,0,4,53,0
9624,57,0,4,53,0
9625,57,0,4,53,0
9626,57,0,4,53,0
9627,57,0,4,53,0
9628,57,0,4,53,0
9629,57,0,4,53,0
9630,57,0,4,53,0
9631,57,0,4,53,0
9632,57,0,4,53,0
9633,57,0,4,53,0
9634,57,0,4,53,0
9635,57,0,4,53,0
9636,57,0,4,53,0
9637,57,0,4,53,0
9638,57,0,4,53,0
9639,57,0,4,53,0
9640,57,0,4,53,0
9641,57,0,4,53,0
9642,57,0,4,53,0
9643,57,0,4,53,0
9644,57,0,4,53,0
9645,58,0,5,53,0
9646,58,0,5,53,0
9647,58,0,5,53,0
9648,58,0,5,53,0
9649,58,0,5,53,0
9650,58,0,5,53,0
9651,58,0,5,53,0
9652,58,0,5,53,0
9653,58,0,5,53,0
9654,58,0,5,53,0
9655,58,0,5,53,0
9656,58,0,5,53,0
9657,58,0,5,53,0
9658,58,0,5,53,0
9659,58,0,5,53,0
9660,58,0,5,53,0
9661,58,0,5,53,0
9662,58,0,5,53,0
9663,58,0,5,53,0
9664,58,0,5,53,0
9665,58,0,5,53,0
9666,58,0,5,53,0
9667,58,0,5,53,0
9668,58,0,5,53,0
9669,58,0,4,54,0
9670,58,0,4,54,0
9671,58,0,4,54,0
9672,58,0,4,54,0
9673,58,0,4,54,0
9674,58,0,4,54,0
9675,58,0,4,54,0
9676,58,0,4,54,0
9677,58,0,4,54,0
9678,58,0,4,54,0
9679,58,0,4,54,0
9680,58,0,4,54,0
9681,58,0,4,54,0
9682,58,0,4,54,0
9683,58,0,4,54,0
9684,58,0,4,54,0
9685,58,0,4,54,0
9686,58,0,4,54,0
9687,58,0,4,54,0
9688,58,0,4,54,0
9689,58,0,4,54,0
9690,58,0,4,54,0
9691,58,0,4,54,0
9692,58,0,4,54,0
9693,58,0,4,54,0
9694,58,0,4,54,0
9695,58,0,4,54,0
9696,58,0,4,54,0
9697,58,0,4,54,0
9698,58,0,4,54,0
9699,58,0,4,54,0
9700,58,0,4,54,0
9701,58,0,4,54,0
9702,58,0,4,54,0
9703,58,0,4,54,0
9704,58,0,4,54,0
9705,58,0,4,54,0
9706,58,0,4,54,0
9707,58,0,4,54,0
9708,58,0,4,54,0
9709,58,0,4,54,0
9710,58,0,4,54,0
9711,58,0,4,54,0
9712,58,0,4,54,0
9713,58,0,4,54,0
9714,58,0,4,54,0
9715,58,0,4,54,0
9716,58,0,4,54,0
9717,58,0,4,54,0
9718,58,0,4,54,0
9719,58,0,4,54,0
9720,58,0,4,54,0
9721,58,0,4,54,0
9722,58,0,4,54,0
9723,58,0,4,54,0
9724,58,0,4,54,0
9725,58,0,4,54,0
9726,58,0,4,54,0
9727,58,0,4,54,0
9728,58,0,4,54,0
9729,58,0,4,54,0
9730,58,0,4,54,0
9731,58,0,4,54,0
9732,58,0,4,54,0
9733,58,0,4,54,0
9734,58,0,4,54,0
9735,58,0,4,54,0
9736,58,0,4,54,0
9737,58,0,4,54,0
9738,58,0,4,54,0
9739,58,0,4,54,0
9740,58,0,4,54,0
9741,58,0,4,54,0
9742,58,0,4,54,0
9743,58,0,4,54,0
9744,58,0,4,54,0
9745,58,0,4,54,0
9746,58,0,4,54,0
9747,58,0,4,54,0
9748,58,0,4,54,0
9749,58,0,4,54,0
9750,58,0,4,54,0
9751,58,0,4,54,0
9752,58,0,4,54,0
9753,58,0,4,54,0
9754,58,0,4,54,0
9755,58,0,4,54,0
9756,58,0,4,54,0
9757,58,0,4,54,0
9758,58,0,4,54,0
9759,58,0,4,54,0
9760,58,0,4,54,0
9761,58,0,4,54,0
9762,58,0,4,54,0
9763,58,0,4,54,0
9764,58,0,4,54,0
9765,58,0,4,54,0
9766,58,0,4,54,0
9767,58,0,4,54,0
9768,58,0,4,54,0
9769,58,0,4,54,0
9770,58,0,4,54,0
9771,58,0,4,54,0
9772,58,0,4,54,0
9773,58,0,4,54,0
